source;target;weight
pulhu [fearsomeness, terror,];warādu [descend, go down,];0.005
pulhu [fearsomeness, terror,];Que_E [?];0.005
pulhu [fearsomeness, terror,];ālu [city, ram, town, village,];0.004
pulhu [fearsomeness, terror,];išātu [fire,];0.004
pulhu [fearsomeness, terror,];ezēbu [leave,];0.004
pulhu [fearsomeness, terror,];namurratu [awe-inspiring radiance,];0.004
pulhu [fearsomeness, terror,];tabāku [heap up, pour (out), pour out,];0.004
pulhu [fearsomeness, terror,];Hatti_P [?];0.004
pulhu [fearsomeness, terror,];kadrû [present,];0.004
pulhu [fearsomeness, terror,];takkassu [(small) block of stone, unworked block,];0.004
pulhu [fearsomeness, terror,];napištu [throat,];0.003
pulhu [fearsomeness, terror,];qerēbu [approach, be(come) close,];0.003
pulhu [fearsomeness, terror,];bēlu [lord,];0.003
pulhu [fearsomeness, terror,];šēpu [foot,];0.003
pulhu [fearsomeness, terror,];ṣabātu [seize,];0.003
pulhu [fearsomeness, terror,];šadû [(a mineral component of glaze), east, east wind, mountain, mountain(s),];0.003
pulhu [fearsomeness, terror,];ṣimittu [(an architectural feature), binding,];0.003
pulhu [fearsomeness, terror,];līṭu [hostage, sketch,];0.003
pulhu [fearsomeness, terror,];ṣarāpu [be(come) loud, burn,];0.003
pulhu [fearsomeness, terror,];liwītu [circumference, entourage, packaging, rim,];0.003
pulhu [fearsomeness, terror,];šarāpu [burn,];0.003
pulhu [fearsomeness, terror,];Namri_P [?];0.003
pulhu [fearsomeness, terror,];redû [(meaning uncertain), accompanied, accompany, accompanying, be(come) suitable, soldier,];0.003
pulhu [fearsomeness, terror,];gerru [way,];0.003
pulhu [fearsomeness, terror,];wardūtu [slavery,];0.003
pulhu [fearsomeness, terror,];mūrnisqu [select young animal,];0.003
pulhu [fearsomeness, terror,];ṣēru [back,];0.002
pulhu [fearsomeness, terror,];dâku [kill, killed,];0.002
pulhu [fearsomeness, terror,];biltu [fruit-bearing, load,];0.002
pulhu [fearsomeness, terror,];kakku [stick, weapon,];0.002
pulhu [fearsomeness, terror,];Kalhu_P [?];0.002
pulhu [fearsomeness, terror,];nabalkutu [cross over, crossed over, having crossed over,];0.002
pulhu [fearsomeness, terror,];ROYALTY [?];0.002
pulhu [fearsomeness, terror,];namāšu [set (o.s.) in motion, set (oneself) in motion, set oneself in motion,];0.002
pulhu [fearsomeness, terror,];ebēru [cross, cross over,];0.002
pulhu [fearsomeness, terror,];ramānu [self,];0.002
pulhu [fearsomeness, terror,];Marduk [?];0.002
puluhtu [awesomeness, fear(someness),];sahāpu [envelop, overwhelm,];0.014
puluhtu [awesomeness, fear(someness),];hātu [terror, the sign HAD₂,];0.013
puluhtu [awesomeness, fear(someness),];pariktu [(a wall or fence), blockage, injustice,];0.008
puluhtu [awesomeness, fear(someness),];rašubbatu [awesomeness, terrifying appearance,];0.007
puluhtu [awesomeness, fear(someness),];Dilmun_P [?];0.007
puluhtu [awesomeness, fear(someness),];dāṣtu [treachery,];0.007
puluhtu [awesomeness, fear(someness),];melemmu [fearsome radiance,];0.006
puluhtu [awesomeness, fear(someness),];kišukku [captivity, grating?,];0.006
puluhtu [awesomeness, fear(someness),];namurratu [awe-inspiring radiance,];0.006
puluhtu [awesomeness, fear(someness),];namrīru [awe-inspiring radiance,];0.006
puluhtu [awesomeness, fear(someness),];ṣâlu [fight,];0.006
puluhtu [awesomeness, fear(someness),];dāʾipu [one who knocks, one who pushes away, repeller,];0.005
puluhtu [awesomeness, fear(someness),];ilūtu [divinity, godhead,];0.005
puluhtu [awesomeness, fear(someness),];rāšû [affected, creditor, one who acquires, owner, rich,];0.005
puluhtu [awesomeness, fear(someness),];šarrūtu [kingship,];0.005
puluhtu [awesomeness, fear(someness),];putuqqu [constantly attentive, regularly attentive,];0.005
puluhtu [awesomeness, fear(someness),];rašû [acquire, acquired, be(come) red, possessing,];0.005
puluhtu [awesomeness, fear(someness),];zaʾānu [be(come) adorned,];0.005
puluhtu [awesomeness, fear(someness),];rakbû [messenger, mounted messenger,];0.005
puluhtu [awesomeness, fear(someness),];ilu [god,];0.004
puluhtu [awesomeness, fear(someness),];malû [abundance, be(come) full, full, matted (body) hair, matted hair,];0.004
puluhtu [awesomeness, fear(someness),];mašālu [equal,];0.004
puluhtu [awesomeness, fear(someness),];apluhtu [armour,];0.004
puluhtu [awesomeness, fear(someness),];šahtu [reverent, reverent one,];0.004
puluhtu [awesomeness, fear(someness),];emqu [wise, wise one,];0.004
puluhtu [awesomeness, fear(someness),];šeʾû [seek, seek (out),];0.004
puluhtu [awesomeness, fear(someness),];nibītu [naming,];0.004
puluhtu [awesomeness, fear(someness),];rūqu [distance, distant, distant one,];0.004
puluhtu [awesomeness, fear(someness),];Elamtu_P [?];0.004
puluhtu [awesomeness, fear(someness),];rasābu [smite,];0.004
puluhtu [awesomeness, fear(someness),];idu [arm,];0.003
puluhtu [awesomeness, fear(someness),];tuqumtu [battle,];0.003
puluhtu [awesomeness, fear(someness),];anantu [battle,];0.003
puluhtu [awesomeness, fear(someness),];šērtu [guilt, morning,];0.003
puluhtu [awesomeness, fear(someness),];gallû [(a demon),];0.003
puluhtu [awesomeness, fear(someness),];imnu [right (side), right (side, hand),];0.003
puluhtu [awesomeness, fear(someness),];ṣerretu [mane, nose-rope,];0.003
puluhtu [awesomeness, fear(someness),];Sebettu [Pleiades, the Pleiades,];0.003
puluhtu [awesomeness, fear(someness),];šahātu [armpit, be(come) afraid, wash (off),];0.003
puluhtu [awesomeness, fear(someness),];ištaru [goddess,];0.003
puluhtu [awesomeness, fear(someness),];lamādu [learn,];0.003
puluhtu [awesomeness, fear(someness),];edû [flood, know, known,];0.003
puluhtu [awesomeness, fear(someness),];qarāru [writhe,];0.003
puluhtu [awesomeness, fear(someness),];Barsip_P [?];0.003
puluhtu [awesomeness, fear(someness),];tukultu [trust,];0.003
puluhtu [awesomeness, fear(someness),];binûtu [creation,];0.003
puluhtu [awesomeness, fear(someness),];kayyānu [constant,];0.003
puluhtu [awesomeness, fear(someness),];awû [speak,];0.003
puluhtu [awesomeness, fear(someness),];rabû [be(come) big, big, big one, fourth, great, great one, set, to be big,];0.003
puluhtu [awesomeness, fear(someness),];Ezida_P [?];0.003
raʾābu [be angry, shake,];raʾbu [raging,];0.021
raʾābu [be angry, shake,];šabsu [angry,];0.014
raʾābu [be angry, shake,];naʾāru [roar,];0.012
raʾābu [be angry, shake,];Sarranu [?];0.012
raʾābu [be angry, shake,];raṣānu [be powerful (of voice),];0.01
raʾābu [be angry, shake,];qarrādu [hero, warlike,];0.01
raʾābu [be angry, shake,];Arallu_P [?];0.01
raʾābu [be angry, shake,];uššušu [renew, very distressed,];0.009
raʾābu [be angry, shake,];nagāšu [go to(wards),];0.008
raʾābu [be angry, shake,];kaṣāṣu [grind, rain, rain?,];0.008
raʾābu [be angry, shake,];apluhtu [armour,];0.007
raʾābu [be angry, shake,];nanduru [intertwined, very wild,];0.007
raʾābu [be angry, shake,];gummuru [complete, entire, finished,];0.007
raʾābu [be angry, shake,];qarāru [writhe,];0.007
raʾābu [be angry, shake,];Anzu [(a star),];0.007
raʾābu [be angry, shake,];talālu [stretch,];0.006
raʾābu [be angry, shake,];imtu [poison,];0.006
raʾābu [be angry, shake,];lābu [lion,];0.006
raʾābu [be angry, shake,];Niššiku [?];0.006
raʾābu [be angry, shake,];rigmu [voice,];0.006
raʾābu [be angry, shake,];Erṣetu_P [?];0.006
raʾābu [be angry, shake,];sehû [rise up, risen up,];0.005
raʾābu [be angry, shake,];ašamšūtu [dust storm,];0.005
raʾābu [be angry, shake,];šahātu [armpit, be(come) afraid, wash (off),];0.004
raʾābu [be angry, shake,];katāmu [cover,];0.004
raʾābu [be angry, shake,];dalāhu [disturb,];0.004
raʾābu [be angry, shake,];qerēbu [approach, be(come) close,];0.004
raʾābu [be angry, shake,];šubtu [dwelling, seat,];0.003
raʾābu [be angry, shake,];qaštu [bow,];0.003
raʾābu [be angry, shake,];ewû [become, changed, twisted,];0.003
raʾābu [be angry, shake,];gašru [strong, strong one, very strong, very strong one,];0.003
raʾābu [be angry, shake,];qurādu [hero, warrior,];0.003
raʾābu [be angry, shake,];šadû [(a mineral component of glaze), east, east wind, mountain, mountain(s),];0.003
raʾābu [be angry, shake,];melemmu [fearsome radiance,];0.003
raʾābu [be angry, shake,];awātu [word,];0.003
raʾābu [be angry, shake,];nakru [enemy, hostile, strange,];0.003
raʾābu [be angry, shake,];hasāsu [be(come) conscious,];0.003
raʾābu [be angry, shake,];erṣetu [earth,];0.002
raʾābu [be angry, shake,];qablu [battle, hips, plantation (of trees),];0.002
raʾābu [be angry, shake,];ilu [god,];0.002
raʾābu [be angry, shake,];zikru [utterance,];0.002
raʾābu [be angry, shake,];ummu [fever, heat, mother, summer,];0.002
raʾābu [be angry, shake,];šemû [accept (prayer), hear, heard, hearing, informed,];0.002
raʾābu [be angry, shake,];bēlu [lord,];0.002
raʾābu [be angry, shake,];ṣabātu [seize,];0.002
raʾābu [be angry, shake,];Ninurta [?];0.002
raʾābu [be angry, shake,];ahāzu [take,];0.002
raʾābu [be angry, shake,];nakāsu [cut, cut (off),];0.002
raʾābu [be angry, shake,];muhhu [skull,];0.002
raʾābu [be angry, shake,];šapāru [send,];0.002
raʾību [shivering,];namerimburrudû [(ritual to remove a curse),];0.027
raʾību [shivering,];magāgu [spread, spread out,];0.023
raʾību [shivering,];simmu [wound,];0.022
raʾību [shivering,];raʾību [shivering,];0.022
raʾību [shivering,];išdihu [profit(able business),];0.02
raʾību [shivering,];ikkalāšu [hurt,];0.013
raʾību [shivering,];hurbāšu [frost,];0.012
raʾību [shivering,];murṣu [illness,];0.01
raʾību [shivering,];zīru [hate, twisted,];0.01
raʾību [shivering,];nēmelu [profit,];0.01
raʾību [shivering,];erbu [(sun)set, entrance, income, incoming,];0.009
raʾību [shivering,];pašāru [loosen, release,];0.006
raʾību [shivering,];waṣû [go out, going out, gone out,];0.006
raʾību [shivering,];dāmu [blood,];0.005
raʾību [shivering,];parāsu [cut (off), stop,];0.005
raʾību [shivering,];māmītu [curse, oath,];0.005
raʾību [shivering,];kaṣû [be(come) cold, cold,];0.005
raʾību [shivering,];awīlu [man,];0.004
raʾību [shivering,];ṭehû [approach, approaching, be(come) near, be(come) near to, coming near, near,];0.004
raʾību [shivering,];rašû [acquire, acquired, be(come) red, possessing,];0.004
raʾību [shivering,];minītu [limbs, measure,];0.004
raʾību [shivering,];qaqqadu [head,];0.003
raʾību [shivering,];balāṭu [life, live,];0.003
raʾību [shivering,];sinništu [woman,];0.003
raʾību [shivering,];ṣalmu [black, black one, effigy, image,];0.003
raʾību [shivering,];ummu [fever, heat, mother, summer,];0.003
raʾību [shivering,];ṣabātu [seize,];0.002
raʾību [shivering,];ūmu [day, storm(-demon),];0.001
raʾību [shivering,];qātu [hand,];0.001
raʾību [shivering,];šēpu [foot,];0.001
raʾīmu [beloved, loved,];raʾīmu [beloved, loved,];0.02
raʾīmu [beloved, loved,];waqāru [be(come) rare,];0.012
raʾīmu [beloved, loved,];inbu [fruit,];0.007
raʾīmu [beloved, loved,];Nanaya [?];0.007
raʾīmu [beloved, loved,];lamādu [learn,];0.006
raʾīmu [beloved, loved,];hadû [be(come) joyful, cut off, joy, joyful, rejoice,];0.005
raʾīmu [beloved, loved,];takālu [trust,];0.005
raʾīmu [beloved, loved,];balāṭu [life, live,];0.004
raʾīmu [beloved, loved,];têrtu [instruction,];0.004
raʾīmu [beloved, loved,];Ištar [?];0.003
raʾīmu [beloved, loved,];kalû [all, held (back), held back, hold (back), lamentation priest, lamentation-priest, orpiment, orpiment?, totality,];0.003
raʾīmu [beloved, loved,];šâlu [ask, rejoice,];0.003
raʾīmu [beloved, loved,];Nabu [?];0.003
raʾīmu [beloved, loved,];libbu [(a kind of bread), inner body, interior,];0.002
raʾīmu [beloved, loved,];šakānu [put,];0.002
raʾīmu [beloved, loved,];leqû [adopted, take, taken,];0.002
raʾīmu [beloved, loved,];alāku [go, multiply, travel,];0.001
raʾīmu [beloved, loved,];ROYALTY [?];0.001
raʾīmu [beloved, loved,];mahru [front, received, that can be faced,];0.001
ruʾāmu [charm, love,];Kahilisu_P [?];0.028
ruʾāmu [charm, love,];hašādu [wedding,];0.025
ruʾāmu [charm, love,];salhu [sprinkled,];0.022
ruʾāmu [charm, love,];teknû [care, loving care,];0.021
ruʾāmu [charm, love,];maštaku [chamber,];0.017
ruʾāmu [charm, love,];Beltiya [?];0.015
ruʾāmu [charm, love,];kuzbu [attractiveness,];0.014
ruʾāmu [charm, love,];zaʾnu [adorned,];0.014
ruʾāmu [charm, love,];watmanu [cella,];0.008
ruʾāmu [charm, love,];mayyālu [bed,];0.008
ruʾāmu [charm, love,];Zarpanitu [?];0.006
ruʾāmu [charm, love,];parakku [cult dais, dais,];0.004
ruʾāmu [charm, love,];arāku [(be))long, be(come) long,];0.004
ruʾāmu [charm, love,];epēšu [do,];0.003
ruʾāmu [charm, love,];ellu [pure, pure one, sesame oil,];0.003
ruʾāmu [charm, love,];wašābu [sit (down), sit (down)?,];0.003
ruʾāmu [charm, love,];Bel [?];0.003
ruʾāmu [charm, love,];libbu [(a kind of bread), inner body, interior,];0.001
ruʾāmu [charm, love,];amāru [appear, experience, see,];0.001
ruʾāmu [charm, love,];leqû [adopted, take, taken,];0.001
ruʾāmu [charm, love,];šakānu [put,];0.001
ruʾāmu [charm, love,];ROYALTY [?];0.001
râmu [love, one who loves, present, present to,];râmu [love, one who loves, present, present to,];0.021
râmu [love, one who loves, present, present to,];ṣīhtu [laughter,];0.018
râmu [love, one who loves, present, present to,];šangûtu [priest, priesthood,];0.017
râmu [love, one who loves, present, present to,];dādu [darling, favourite,];0.015
râmu [love, one who loves, present, present to,];ṣiāhu [laugh,];0.011
râmu [love, one who loves, present, present to,];buʾʾuru [hunting,];0.011
râmu [love, one who loves, present, present to,];zību [black cumin, food offering, jackal, vulture,];0.009
râmu [love, one who loves, present, present to,];Ehiliana_P [?];0.009
râmu [love, one who loves, present, present to,];kuzbu [attractiveness,];0.008
râmu [love, one who loves, present, present to,];hašāhu [need,];0.008
râmu [love, one who loves, present, present to,];nahšu [haemorrhage, thriving,];0.007
râmu [love, one who loves, present, present to,];Nanaya [?];0.007
râmu [love, one who loves, present, present to,];zêru [dislike, hate,];0.007
râmu [love, one who loves, present, present to,];amurdinnu [bramble, bramble?,];0.007
râmu [love, one who loves, present, present to,];rāmu [(be)loved, loved,];0.007
râmu [love, one who loves, present, present to,];Muʾati [?];0.007
râmu [love, one who loves, present, present to,];ṣaliptu [lying,];0.007
râmu [love, one who loves, present, present to,];appu [nose,];0.006
râmu [love, one who loves, present, present to,];habābu [murmur,];0.006
râmu [love, one who loves, present, present to,];duššupu [sweetened,];0.006
râmu [love, one who loves, present, present to,];šebû [be(come) full, be(come) full (of), satisfied,];0.006
râmu [love, one who loves, present, present to,];zikaru [male,];0.006
râmu [love, one who loves, present, present to,];šurhungû [appeasement of anger,];0.006
râmu [love, one who loves, present, present to,];Belet-Arbail [?];0.006
râmu [love, one who loves, present, present to,];magāru [consent,];0.005
râmu [love, one who loves, present, present to,];ekletu [darkness,];0.005
râmu [love, one who loves, present, present to,];lalû [plenty,];0.005
râmu [love, one who loves, present, present to,];sullû [appeal, impudence, pray to,];0.005
râmu [love, one who loves, present, present to,];namerimburrudû [(ritual to remove a curse),];0.005
râmu [love, one who loves, present, present to,];išallim [be(come) favourable,];0.005
râmu [love, one who loves, present, present to,];dipalû [distortion of justice, injustice,];0.005
râmu [love, one who loves, present, present to,];šutlumu [grant, grant generously,];0.005
râmu [love, one who loves, present, present to,];hasāsu [be(come) conscious,];0.004
râmu [love, one who loves, present, present to,];puhādu [lamb,];0.004
râmu [love, one who loves, present, present to,];rāʾimu [loving, one who loves,];0.004
râmu [love, one who loves, present, present to,];rêqu [be distant, be(come) distant, withdraw,];0.004
râmu [love, one who loves, present, present to,];riāšu [rejoice,];0.004
râmu [love, one who loves, present, present to,];hadû [be(come) joyful, cut off, joy, joyful, rejoice,];0.004
râmu [love, one who loves, present, present to,];irimmu [bead (necklace),];0.004
râmu [love, one who loves, present, present to,];sukannīnu [dove,];0.004
râmu [love, one who loves, present, present to,];zummû [be(come) deprived of, deprived,];0.004
râmu [love, one who loves, present, present to,];wardatu&&lilî [girl&&(a demon),];0.004
râmu [love, one who loves, present, present to,];pitiltu [string,];0.004
râmu [love, one who loves, present, present to,];zīru [hate, twisted,];0.004
râmu [love, one who loves, present, present to,];kadabbedû [aphasia, oral paralysis,];0.004
râmu [love, one who loves, present, present to,];šabalbalû [(psychological) confusion,];0.004
râmu [love, one who loves, present, present to,];Nergal [(statue of god) Nergal,];0.004
râmu [love, one who loves, present, present to,];nērārūtu [aid,];0.004
râmu [love, one who loves, present, present to,];libbu [(a kind of bread), inner body, interior,];0.003
râmu [love, one who loves, present, present to,];ṣēru [back,];0.003
rāʾimu [loving, one who loves,];šangûtu [priest, priesthood,];0.012
rāʾimu [loving, one who loves,];tappûtu [common cause,];0.011
rāʾimu [loving, one who loves,];akû [cripple, weak one,];0.01
rāʾimu [loving, one who loves,];Muʾati [?];0.009
rāʾimu [loving, one who loves,];balāṭi [life,];0.009
rāʾimu [loving, one who loves,];nāṣiru [guard,];0.009
rāʾimu [loving, one who loves,];šāpirūtu [post of šāpiru,];0.008
rāʾimu [loving, one who loves,];mīšaru [justice,];0.008
rāʾimu [loving, one who loves,];nābû [namer, one who calls by name, one who names,];0.008
rāʾimu [loving, one who loves,];Ištar [?];0.007
rāʾimu [loving, one who loves,];kittu [steadiness, truth,];0.007
rāʾimu [loving, one who loves,];mudeššû [life-giver, making flourish,];0.007
rāʾimu [loving, one who loves,];dādu [darling, favourite,];0.007
rāʾimu [loving, one who loves,];nebû [shining, shining one,];0.007
rāʾimu [loving, one who loves,];Sippar-ša-Šamaš_P [?];0.007
rāʾimu [loving, one who loves,];ūsu [goose, straight path,];0.007
rāʾimu [loving, one who loves,];gišmahhu [tree-trunk,];0.007
rāʾimu [loving, one who loves,];sāhiru [turning,];0.006
rāʾimu [loving, one who loves,];šībūtu [old age,];0.006
rāʾimu [loving, one who loves,];rēʾû [shepherd,];0.005
rāʾimu [loving, one who loves,];ṣalālu [lie (down),];0.005
rāʾimu [loving, one who loves,];muttalliku [mobile, mobile one, one who goes,];0.005
rāʾimu [loving, one who loves,];ṣuṣû [reed-thicket,];0.005
rāʾimu [loving, one who loves,];ēpišu [doer,];0.005
rāʾimu [loving, one who loves,];buʾʾuru [hunting,];0.005
rāʾimu [loving, one who loves,];hāʾiṭu [watcher,];0.005
rāʾimu [loving, one who loves,];qiāšu [give,];0.005
rāʾimu [loving, one who loves,];Sippar-ša-Annunitu_P [?];0.005
rāʾimu [loving, one who loves,];mutnennû [one who prays much, pious, who prays much,];0.005
rāʾimu [loving, one who loves,];litbušu [clothed,];0.005
rāʾimu [loving, one who loves,];mušammihu [one who makes flourish, one who makes something flourish,];0.005
rāʾimu [loving, one who loves,];ilu [god,];0.004
rāʾimu [loving, one who loves,];wašru [submissive, submissive one,];0.004
rāʾimu [loving, one who loves,];iškāru [work assignment,];0.004
rāʾimu [loving, one who loves,];mušallimu [one that delivers safely, one who keeps safe, that delivers safely,];0.004
rāʾimu [loving, one who loves,];Aššur [?];0.004
rāʾimu [loving, one who loves,];Ninurta [?];0.004
rāʾimu [loving, one who loves,];āliku [goer, going,];0.004
rāʾimu [loving, one who loves,];muhhurtu [opposite (side),];0.004
rāʾimu [loving, one who loves,];Upi_P [?];0.004
rāʾimu [loving, one who loves,];itpēšu [expert, expert one,];0.004
rāʾimu [loving, one who loves,];migru [consent,];0.004
rāʾimu [loving, one who loves,];gašru [strong, strong one, very strong, very strong one,];0.004
rāʾimu [loving, one who loves,];ruššû [red,];0.004
rāʾimu [loving, one who loves,];mazzizu&&pānu [standing&&front,];0.004
rāʾimu [loving, one who loves,];salqu [boiled, boiled one,];0.004
rāʾimu [loving, one who loves,];râmu [love, one who loves, present, present to,];0.003
rāʾimu [loving, one who loves,];zamāru [sing, sing (of), song,];0.003
rāʾimu [loving, one who loves,];balāṭu [life, live,];0.003
rāʾimu [loving, one who loves,];erēnu [cedar,];0.003
uggatu [anger, rage,];kak-dāmi [bloodstained weapon,];0.024
uggatu [anger, rage,];zummû [be(come) deprived of, deprived,];0.012
uggatu [anger, rage,];apāru [cover the head,];0.011
uggatu [anger, rage,];hamâtu [help,];0.009
uggatu [anger, rage,];sāpinu [flattener,];0.009
uggatu [anger, rage,];watmanu [cella,];0.007
uggatu [anger, rage,];uzzu [anger,];0.007
uggatu [anger, rage,];zāʾeru [enemy, hostile,];0.007
uggatu [anger, rage,];Egašankalama_P [?];0.007
uggatu [anger, rage,];rakābu [ride,];0.006
uggatu [anger, rage,];zaʾānu [be(come) adorned,];0.006
uggatu [anger, rage,];Šarrat-Kidmuri [?];0.006
uggatu [anger, rage,];Kute_P [?];0.005
uggatu [anger, rage,];sāhiru [turning,];0.005
uggatu [anger, rage,];šutlumu [grant, grant generously,];0.005
uggatu [anger, rage,];lulû [plenty, slag, slag?,];0.005
uggatu [anger, rage,];qerbu [center, centre, middle, near,];0.004
uggatu [anger, rage,];kabattu [liver,];0.004
uggatu [anger, rage,];nâhu [(meaning unknown), rest,];0.004
uggatu [anger, rage,];šamru [furious,];0.004
uggatu [anger, rage,];mundahṣu [fighting, fighting one,];0.004
uggatu [anger, rage,];rēšu [head,];0.004
uggatu [anger, rage,];rēmu [womb,];0.004
uggatu [anger, rage,];ēkurru [temple,];0.004
uggatu [anger, rage,];pagru [body,];0.004
uggatu [anger, rage,];ilu [god,];0.003
uggatu [anger, rage,];libbu [(a kind of bread), inner body, interior,];0.003
uggatu [anger, rage,];ezēbu [leave,];0.003
uggatu [anger, rage,];epištu [deed,];0.003
uggatu [anger, rage,];palāsu [look, look (at), look at, see,];0.003
uggatu [anger, rage,];tawwertu [(a type of agricultural land), (a type of) meadow, meadow,];0.003
uggatu [anger, rage,];narkabtu [chariot,];0.003
uggatu [anger, rage,];qaštu [bow,];0.003
uggatu [anger, rage,];Esagil_P [?];0.003
uggatu [anger, rage,];rašû [acquire, acquired, be(come) red, possessing,];0.003
uggatu [anger, rage,];kullu [hold, holding, nut(-kernel),];0.003
uggatu [anger, rage,];qibītu [speech,];0.002
uggatu [anger, rage,];halāqu [(be) lost, be(come) lost,];0.002
uggatu [anger, rage,];zēru [hated, hated one, seed, seed(s), seed-measure,];0.002
uggatu [anger, rage,];damqu [good, good one,];0.002
uggatu [anger, rage,];tību [arousal, attack,];0.002
uggatu [anger, rage,];tāhāzu [battle,];0.002
uggatu [anger, rage,];ṣīru [envoy, exalted, exalted one,];0.002
uggatu [anger, rage,];Babili_P [?];0.002
uggatu [anger, rage,];simtu [appropriate symbol,];0.002
uggatu [anger, rage,];ēkallu [palace,];0.002
uggatu [anger, rage,];erēbu [enter, raven, rook,];0.001
uggatu [anger, rage,];PLACE [?];0.001
uggatu [anger, rage,];Marduk [?];0.001
uggatu [anger, rage,];ummānu [army, military force,];0.001
uzzu [anger,];uzzu [anger,];0.042
uzzu [anger,];šalummatu [radiance,];0.015
uzzu [anger,];šahāṭu [be(come) angry, jump, jump (on), tear away,];0.015
uzzu [anger,];pasāsu [break, erase,];0.011
uzzu [anger,];Nanaya [?];0.008
uzzu [anger,];askuppu [(threshold) slab,];0.008
uzzu [anger,];qarrādu [hero, warlike,];0.008
uzzu [anger,];uggatu [anger, rage,];0.007
uzzu [anger,];nahsu [(very) thin, meaning unclear,];0.007
uzzu [anger,];bāštu [dignity,];0.006
uzzu [anger,];kabāsu [tread,];0.006
uzzu [anger,];nâhu [(meaning unknown), rest,];0.006
uzzu [anger,];šiptu [incantation,];0.005
uzzu [anger,];nēšu [lion,];0.005
uzzu [anger,];malāku [advice, discuss,];0.005
uzzu [anger,];namurratu [awe-inspiring radiance,];0.005
uzzu [anger,];gugallu [canal inspector, irrigation controller,];0.005
uzzu [anger,];akû [cripple, weak one,];0.005
uzzu [anger,];kaṣû [be(come) cold, cold,];0.004
uzzu [anger,];kalû [all, held (back), held back, hold (back), lamentation priest, lamentation-priest, orpiment, orpiment?, totality,];0.004
uzzu [anger,];bâʾu [go along,];0.004
uzzu [anger,];šaplu [low, low(er), lower one, underside,];0.004
uzzu [anger,];etēqu [go past, proceed,];0.004
uzzu [anger,];rapšu [wide,];0.004
uzzu [anger,];katāmu [cover,];0.004
uzzu [anger,];dalāhu [disturb,];0.004
uzzu [anger,];šupêlu [exchange,];0.004
uzzu [anger,];karšu [stomach,];0.004
uzzu [anger,];abūbu [flood,];0.004
uzzu [anger,];nahallu [stream,];0.004
uzzu [anger,];rāʾimu [loving, one who loves,];0.003
uzzu [anger,];šaqû [be(come) high, give to drink, high, high one, irrigated,];0.003
uzzu [anger,];ezzu [furious,];0.003
uzzu [anger,];PLACE [?];0.003
uzzu [anger,];rahāṣu [flood, move, trample, trust,];0.003
uzzu [anger,];nêru [kill, killer, strike,];0.003
uzzu [anger,];lemnu [bad, bad one, evil, evil one,];0.003
uzzu [anger,];ilu [god,];0.003
uzzu [anger,];Ea [?];0.003
uzzu [anger,];šubtu [dwelling, seat,];0.003
uzzu [anger,];šarāku [present, suppurate,];0.003
uzzu [anger,];labšu [clothed,];0.003
uzzu [anger,];pašāru [loosen, release,];0.003
uzzu [anger,];nīšu [(oath on the) life, life, lifting,];0.003
uzzu [anger,];māmītu [curse, oath,];0.003
uzzu [anger,];qatû [come to an end, completed, ended, finish, finished,];0.003
uzzu [anger,];kabtu [heavy, heavy one, important one,];0.003
uzzu [anger,];rubû [prince, ruler,];0.003
uzzu [anger,];hasāsu [be(come) conscious,];0.003
uzzu [anger,];libbu [(a kind of bread), inner body, interior,];0.002
zenû [angry, be(come) angry,];salāmu [amity, be(come) at peace, be(come) at peace (with someone),];0.025
zenû [angry, be(come) angry,];zenû [angry, be(come) angry,];0.023
zenû [angry, be(come) angry,];ištaru [goddess,];0.016
zenû [angry, be(come) angry,];šabsu [angry,];0.015
zenû [angry, be(come) angry,];idāti [ominous condition,];0.015
zenû [angry, be(come) angry,];ittāti [sign,];0.013
zenû [angry, be(come) angry,];puhpuhhû [quarrel, squabble,];0.012
zenû [angry, be(come) angry,];ilu [god,];0.01
zenû [angry, be(come) angry,];ṭābi [favourable, good, sweet,];0.009
zenû [angry, be(come) angry,];šabāsu [be(come) angry,];0.008
zenû [angry, be(come) angry,];nissatu [wailing,];0.008
zenû [angry, be(come) angry,];lummunu [very bad,];0.008
zenû [angry, be(come) angry,];bābtu [city quarter, commercial goods,];0.007
zenû [angry, be(come) angry,];laputtû [lieutenant,];0.007
zenû [angry, be(come) angry,];ṣāltu [combat,];0.006
zenû [angry, be(come) angry,];nanzāzu [attendant, one that stands (in attendance), that stands (in attendance),];0.006
zenû [angry, be(come) angry,];šāʾilu [asker, dream interpreter,];0.006
zenû [angry, be(come) angry,];giskimmu [sign,];0.006
zenû [angry, be(come) angry,];enzu [goat,];0.005
zenû [angry, be(come) angry,];quʾʾû [await,];0.005
zenû [angry, be(come) angry,];kabtu [heavy, heavy one, important one,];0.005
zenû [angry, be(come) angry,];lahmu ['hairy', hairy,];0.005
zenû [angry, be(come) angry,];nīšu [(oath on the) life, life, lifting,];0.005
zenû [angry, be(come) angry,];ṣummirātu [desires,];0.005
zenû [angry, be(come) angry,];enēšu [be(come) weak,];0.005
zenû [angry, be(come) angry,];birku [knee,];0.005
zenû [angry, be(come) angry,];šēdu [protective deity,];0.005
zenû [angry, be(come) angry,];ṭahdu [abundant, luxuriant,];0.005
zenû [angry, be(come) angry,];salātu [family, slit, split,];0.004
zenû [angry, be(come) angry,];maqtu [fallen, fallen one,];0.004
